marketing_touchpoint_id,channel_name,contact_id,marketing_touchpoint_date
MKv1P00000tOUtIQAWID,Webinar,CO31P000013fKadQAEID,2020-04-27T15:42:11Z
MKv4p00000eYE7xAAGID,Webinar,CO31a00000sV4kmAACID,2020-08-31T15:42:23Z
MKv4p00000ddLoFAAUID,Webinar,CO34p00001gQdAdAAKID,2020-09-03T17:19:17Z
MKv4p00000eYQnhAAGID,Webinar,CO34p00001grMCTAA2ID,2020-09-02T15:49:47Z
MKv4p00000f7X5DAAUID,Webinar,CO34p00001i1TVzAAMID,2020-11-04T18:34:29Z
MKv4p00000f7aKaAAIID,Webinar,CO34p00001i1bpkAAAID,2020-11-05T16:51:06Z
MKv4p00000glwJEAAYID,Webinar,CO31a00000vaTLGAA2ID,2021-01-11T18:29:57Z
MKv4p00000fxQ4YAAUID,Webinar,CO34p00001i1knLAAQID,2021-01-06T16:49:00Z
MKv4p00000hK4U2AAKID,Webinar,CO34p00001jRByQAAWID,2021-02-16T04:34:01Z
MKv4p00000hKwoqAACID,Webinar,CO34p00001hAvSCAA0ID,2021-02-23T15:49:41Z
MKv4p00000hM1B7AAKID,Webinar,CO34p00001jDlk5AACID,2021-03-02T17:01:57Z
MKv4p00000hrJ2bAAEID,Webinar,CO31P000014rBRQQA2ID,2021-04-01T07:00:00Z
MKv4p00000gpHO0AAMID,Webinar,CO34p00001gQkH0AAKID,2021-02-10T19:52:55Z
MKv4p00000hrIvGAAUID,Webinar,CO34p00001ia4nHAAQID,2021-03-17T19:55:32Z
MKv4p00000foGSbAAMID,Webinar,CO34p00001ia649AAAID,2021-03-10T21:10:45Z
MKv4p00000hufZOAAYID,Webinar,CO34p00001gxwc1AAAID,2021-04-27T15:45:50Z
MKv4p00000hufbYAAQID,Webinar,CO34p00001ia649AAAID,2021-04-27T15:39:06Z
MKv4p00000hufeNAAQID,Webinar,CO34p00001ia4nHAAQID,2021-04-27T15:51:23Z
MKv4p00000huCgRAAUID,Webinar,CO34p00001kEEfTAAWID,2021-04-21T14:58:36Z
MKv4p00000htSI4AAMID,Webinar,CO31P000015yaSnQAIID,2021-04-14T18:22:10Z
MKv4p00000hKxUbAAKID,Webinar,CO34p00001ieBBGAA2ID,2021-02-23T18:45:26Z
MKv4p00000d8qtJAAQID,Webinar,CO31P000018CltKQASID,2020-06-01T18:16:50Z
MKv4p00000d8lMRAAYID,Webinar,CO34p00001fmiNeAAIID,2020-05-27T18:55:35Z
MKv4p00000d9DGaAAMID,Webinar,CO31P000012mOUZQA2ID,2020-06-17T18:05:31Z
MKv4p00000e004KAAQID,Webinar,CO31P000019TDK6QAOID,2020-07-23T15:50:45Z
MKv4p00000dzzwzAAAID,Webinar,CO34p00001fqZQsAAMID,2020-07-23T15:13:21Z
MKv4p00000eYwtlAACID,Webinar,CO31a00000xM8pNAASID,2020-09-10T17:21:13Z
MKv4p00000foJh8AAEID,Webinar,CO31P000018CDwsQAGID,2021-03-11T19:26:55Z
MKv4p00000hrLoOAAUID,Webinar,CO31a00000hJiloAACID,2021-03-18T20:23:04Z
MKv4p00000hrrXaAAIID,Webinar,CO34p00001ibxvEAAQID,2021-03-25T17:06:55Z
MKv4p00000ht46pAAAID,Webinar,CO31P00001BlEEOQA3ID,2021-04-16T17:14:33Z
MKv4p00000ht3lRAAQID,Webinar,CO34p00001gQdAdAAKID,2021-04-16T17:10:38Z
MKv4p00000ht3okAAAID,Webinar,CO34p00001f5vhkAAAID,2021-04-16T17:16:10Z
MKv4p00000ighsqAAAID,Webinar,CO34p00001fpzrqAAAID,2021-05-18T14:10:20Z
MKv4p00000iiQutAAEID,Event,CO34p00001gytLXAAYID,2021-06-18T00:38:49Z
MKv4p00000iiMU7AAMID,Event,CO31a00000hJ8Y8AAKID,2021-06-16T11:05:00Z
MKv4p00000ihUSYAA2ID,Event,CO34p00001gzrkVAAQID,2021-05-26T18:19:12Z
MKv4p00000iiQu5AAEID,Event,CO31a00000tAvgWAASID,2021-06-18T00:33:37Z
MKv4p00000ii6D7AAIID,Event,CO34p00001kV2WNAA0ID,2021-06-09T17:58:16Z
MKv4p00000ihSE2AAMID,Webinar,CO34p00001gQdAdAAKID,2021-05-25T17:23:35Z
MKv4p00000jQNdRAAWID,Webinar,CO31P000018tfw3QAAID,2021-07-20T09:16:34Z
MKv4p00000jQPphAAGID,Webinar,CO34p00001mv0q8AAAID,2021-07-21T05:16:23Z
MKv4p00000jQoULAA0ID,Webinar,CO34p00001kVVqAAAWID,2021-07-26T21:25:05Z
MKv4p00000iiSgrAAEID,Webinar,CO34p00001m40MyAAIID,2021-06-18T20:05:21Z
MKv4p00000iiPGAAA2ID,Webinar,CO34p00001md2OVAAYID,2021-06-17T14:33:48Z
MKv4p00000iiSf5AAEID,Webinar,CO34p00001m40MyAAIID,2021-06-18T19:55:24Z
MKv4p00000iirRsAAIID,Webinar,CO34p00001mff9uAAAID,2021-07-01T02:04:36Z
MKv4p00000iiiO9AAIID,Webinar,CO34p00001iZQoBAAWID,2021-06-25T16:15:08Z
MKv4p00000ij8mvAAAID,Webinar,CO34p00001mtFfKAAUID,2021-07-07T14:15:28Z
MKv4p00000jRurZAASID,Webinar,CO34p00001nc75XAAQID,2021-08-27T17:50:53Z
MKv4p00000jRtphAACID,Webinar,CO31P00001AdS3qQAFID,2021-08-27T07:16:01Z
MKv4p00000jT7K3AAKID,Webinar,CO34p00001mvxZ8AAIID,2021-09-24T12:39:51Z
MKv4p00000jSHAnAAOID,Webinar,CO34p00001mx4mKAAQID,2021-09-09T15:26:04Z
MKv4p00000ij9IDAAYID,Webinar,CO34p00001m18x5AAAID,2021-07-07T16:49:17Z
MKv4p00000jPY98AAGID,Webinar,CO34p00001fndk7AAAID,2021-07-15T15:25:38Z
MKv4p00000jPYJcAAOID,Webinar,CO34p00001gPhbDAASID,2021-07-15T16:32:29Z
MKv4p00000jQOvWAAWID,Webinar,CO31P00001BlEEOQA3ID,2021-07-20T19:01:54Z
MKv4p00000jQqCdAAKID,Webinar,CO34p00001iduWiAAIID,2021-07-27T15:55:43Z
MKv4p00000jRMokAAGID,Webinar,CO34p00001jRMZIAA4ID,2021-08-11T11:14:51Z
MKv4p00000jRHaKAAWID,Webinar,CO34p00001kDCgXAAWID,2021-08-09T17:25:28Z
MKv4p00000jT48pAACID,Webinar,CO34p00001kTCLTAA4ID,2021-09-22T23:46:40Z
MKv4p00000jR4P7AAKID,Webinar,CO34p00001nBPXtAAOID,2021-08-03T15:26:34Z
MKv4p00000jRHQFAA4ID,Webinar,CO34p00001jDmQjAAKID,2021-08-09T16:33:40Z
MKv4p00000jRCneAAGID,Webinar,CO34p00001nD2BZAA0ID,2021-08-06T14:54:27Z
MKv4p00000jQwcpAACID,Webinar,CO34p00001mtDd8AAEID,2021-07-29T17:33:33Z
MKv4p00000jRNR3AAOID,Webinar,CO34p00001kCDImAAOID,2021-08-11T16:54:55Z
MKv4p00000jRCfBAAWID,Webinar,CO34p00001kCoUYAA0ID,2021-08-06T13:53:18Z
MKv4p00000jRfOVAA0ID,Webinar,CO34p00001nAf4ZAASID,2021-08-19T19:27:31Z
MKv4p00000jRfKxAAKID,Webinar,CO34p00001nDX3uAAGID,2021-08-19T19:20:45Z
MKv4p00000jRdjGAASID,Webinar,CO31P00001DBLgTQAXID,2021-08-19T00:15:14Z
MKv4p00000jRyr2AACID,Webinar,CO34p00001jDmMEAA0ID,2021-08-30T17:26:09Z
MKv4p00000jRuAyAAKID,Webinar,CO34p00001i3jEwAAIID,2021-08-27T12:19:14Z
MKv4p00000jSEw3AAGID,Webinar,CO34p00001kV2WNAA0ID,2021-09-08T15:26:06Z
MKv4p00000jSeM0AAKID,Webinar,CO34p00001nYycZAASID,2021-09-14T17:21:22Z
MKv1a00000X4fwdAABID,Event,CO31a00000uXtWxAAKID,2018-05-30T02:26:06Z
MKv1P00000m0WYCQA2ID,Website,CO31P000016qzRTQAYID,2019-07-23T18:08:51Z
MKv4p00000iiN9MAAUID,Website,CO34p00001mcqPWAAYID,2021-06-16T15:57:24Z
MKv4p00000iiJIcAAMID,Website,CO34p00001mcYa1AAEID,2021-06-15T01:42:09Z
MKv4p00000hKy3kAACID,Webinar,CO34p00001jSAxuAAGID,2021-02-23T22:46:54Z
MKv4p00000hKTExAAOID,Webinar,CO31P00001Cc1E9QAJID,2021-02-17T16:53:33Z
MKv4p00000iiIpKAAUID,Website,CO34p00001m4Pp3AAEID,2021-06-14T19:37:35Z
MKv4p00000iicMFAAYID,Webinar,CO34p00001mcrRBAAYID,2021-06-23T15:21:16Z
MKv4p00000iicJLAAYID,Webinar,CO34p00001mcrRBAAYID,2021-06-23T15:09:15Z
MKv4p00000jQoBTAA0ID,Website,CO34p00001mx36JAAQID,2021-07-26T19:08:09Z
MKv4p00000iiO3dAAEID,Event,CO34p00001mcSvbAAEID,2021-06-16T21:40:27Z
MKv4p00000iiEmOAAUID,Event,CO31a00000z95NBAAYID,2021-06-11T16:46:05Z
MKv4p00000jPiFDAA0ID,Website,CO34p00001mvAt0AAEID,2021-07-16T13:35:26Z
MKv4p00000jQNCBAA4ID,Website,CO34p00001mvjbzAAAID,2021-07-20T02:34:53Z
MKv4p00000ihQTrAAMID,Website,CO34p00001m0ykCAAQID,2021-05-24T22:54:07Z
MKv1P00000qa06dQAAID,Website,CO31P00001DBSmyQAHID,2020-03-06T17:22:57Z
MKv1P00000s8qruQAAID,Website,CO31P00001DDSHuQAPID,2020-03-13T19:33:39Z
MKv4p00000ihbURAAYID,Website,CO34p00001m1ruLAAQID,2021-05-28T14:49:52Z
MKv4p00000igClMAAUID,Website,CO34p00001kTnoHAASID,2021-05-10T22:20:06Z
MKv4p00000jPYM0AAOID,Website,CO34p00001muzBFAAYID,2021-07-15T16:49:14Z
MKv4p00000ihM3HAAUID,Webinar,CO34p00001m0x7QAAQID,2021-05-24T19:59:04Z
MKv4p00000goNiFAAUID,Adwords,CO34p00001jD9kVAASID,2021-02-04T12:50:56Z
MKv1P00000olRmuQAEID,Adwords,CO31a00000uzhWMAAYID,2019-11-27T19:47:16Z
MKv4p00000iigO2AAIID,Adwords,CO34p00001kTNNgAAOID,2021-06-24T17:53:20Z
MKv1a00000bD6M3AAKID,Adwords,CO31a00000zCoilAACID,2018-10-10T17:12:26Z
MKv4p00000ii66IAAQID,Adwords,CO34p00001m3xzrAAAID,2021-06-09T17:39:38Z
MKv4p00000ijFUfAAMID,Adwords,CO34p00001mtnT6AAIID,2021-07-09T19:59:23Z
MKv4p00000ihkAEAAYID,Adwords,CO34p00001m2nbqAAAID,2021-06-03T15:13:27Z
MKv1a00000bD6M8AAKID,Website,CO31a00000zCoilAACID,2018-10-10T17:13:44Z
MKv4p00000dzzkFAAQID,Website,CO34p00001gQb0LAASID,2020-07-23T13:55:46Z
MKv1P00000m0EvsQAEID,Website,CO31P000016poFCQAYID,2019-07-16T08:00:00Z
MKv4p00000f6hkAAAQID,Website,CO34p00001f5SsWAAUID,2020-10-21T15:54:38Z
MKv4p00000iiIO1AAMID,Website,CO34p00001m4QogAAEID,2021-06-14T15:58:32Z
MKv4p00000eaeeAAAQID,Webinar,CO34p00001hAMMXAA4ID,2020-09-23T20:51:07Z
MKv1P00000qY6E6QAKID,Adwords,CO31P00001CcB0AQAVID,2020-02-11T00:06:31Z
MKv1P00000kyiOGQAYID,Adwords,CO31P000016OiuHQASID,2019-05-28T13:12:06Z
MKv1P00000lzzgJQAQID,Adwords,CO31a000010cV8mAAEID,2019-07-15T08:00:00Z
MKv1P00000m01FOQAYID,Adwords,CO31P000016piChQAIID,2019-07-15T08:00:00Z
MKv1P00000lX0iaQACID,Adwords,CO31P000016anWjQAIID,2019-06-11T00:41:34Z
MKv4p00000jScZmAAKID,Adwords,CO34p00001njbvaAAAID,2021-09-13T20:02:21Z
MKv1P00000nGqfyQACID,Adwords,CO31P000018tZ4UQAUID,2019-09-17T14:47:55Z
MKv1P00000nGtbPQASID,Adwords,CO31P000018tmjcQAAID,2019-09-18T08:37:14Z
MKv4p00000ig1vcAAAID,Adwords,CO31P000014Cj3KQASID,2021-05-06T19:47:00Z
MKv4p00000igb56AAAID,Adwords,CO34p00001kUcDUAA0ID,2021-05-14T17:37:34Z
MKv1P00000nIkLWQA0ID,Adwords,CO31P000019xRAlQAMID,2019-10-26T15:38:50Z
MKv4p00000hKx4XAASID,Adwords,CO34p00001jS84ZAASID,2021-02-23T16:42:35Z
MKv4p00000iiNkRAAUID,Adwords,CO34p00001iZPEHAA4ID,2021-06-16T19:15:44Z
MKv1P00000nItTqQAKID,Adwords,CO31a00000ca7B8AAIID,2019-10-30T14:30:07Z
MKv4p00000jPXHBAA4ID,Adwords,CO34p00001muqYRAAYID,2021-07-15T04:07:40Z
MKv4p00000iifXlAAIID,Adwords,CO34p00001meRBVAA2ID,2021-06-24T14:19:39Z
MKv4p00000ihkvMAAQID,Adwords,CO34p00001gxxyrAAAID,2021-06-03T20:21:54Z
MKv1P00000lY1GRQA0ID,Adwords,CO31P000016dcm0QAAID,2019-06-27T14:56:08Z
MKv4p00000fo0FTAAYID,Adwords,CO34p00001iZEi0AAGID,2021-03-03T14:18:19Z
MKv1P00000m2cPXQAYID,Adwords,CO31P000018BnAQQA0ID,2019-09-06T21:14:42Z
MKv4p00000jPRYCAA4ID,Adwords,CO34p00001muQWOAA2ID,2021-07-13T13:09:05Z
MKv4p00000iiKYRAA2ID,Adwords,CO34p00001mcfBEAAYID,2021-06-15T17:53:05Z
MKv4p00000ijIjqAAEID,Adwords,CO34p00001muCvYAAUID,2021-07-12T16:03:23Z
MKv4p00000ihSvaAAEID,Adwords,CO34p00001m1AyQAAUID,2021-05-25T23:06:08Z
MKv4p00000iis2WAAQID,Adwords,CO34p00001mfm6IAAQID,2021-07-01T12:23:05Z
MKv4p00000jTJQSAA4ID,Adwords,CO34p00001oSwluAACID,2021-09-30T12:52:33Z
MKv4p00000jPSdPAAWID,Adwords,CO34p00001muTksAAEID,2021-07-13T19:25:46Z
MKv4p00000ig3LbAAIID,Adwords,CO34p00001kTMJXAA4ID,2021-05-07T13:33:24Z
MKv4p00000iia2pAAAID,Adwords,CO34p00001mdwBAAAYID,2021-06-22T18:03:05Z
MKv1P00000nIyOGQA0ID,Adwords,CO31P000019yJzrQAEID,2019-11-01T12:01:29Z
MKv4p00000ihgFLAAYID,Adwords,CO34p00001m2MeNAAUID,2021-06-01T18:01:18Z
MKv4p00000igH9MAAUID,Adwords,CO34p00001kTtakAACID,2021-05-11T14:42:36Z
MKv4p00000jQQqlAAGID,Adwords,CO34p00001mw7jUAAQID,2021-07-21T17:49:31Z
MKv1P00000nGr8JQASID,Adwords,CO31P000018tcC3QAIID,2019-09-17T17:36:10Z
MKv4p00000jRuIEAA0ID,Adwords,CO34p00001nc5eXAAQID,2021-08-27T13:49:49Z
MKv4p00000iifiPAAQID,Adwords,CO34p00001meRkrAAEID,2021-06-24T15:38:25Z
MKv4p00000f7X29AAEID,Adwords,CO34p00001i1TN1AAMID,2020-11-04T18:18:36Z
MKv4p00000gocm7AAAID,Adwords,CO31P000014DQOXQA4ID,2021-02-05T14:38:18Z
MKv1P00000nIpP4QAKID,Adwords,CO31P000019xjYvQAIID,2019-10-28T23:34:54Z
MKv1P00000m21hOQAQID,Adwords,CO31P0000189ChRQAUID,2019-08-20T07:00:00Z
MKv4p00000gnvDmAAIID,Adwords,CO34p00001jBxbcAACID,2021-01-26T16:08:25Z
MKv4p00000ihUneAAEID,Adwords,CO34p00001m1Q6YAAUID,2021-05-26T20:40:36Z
MKv4p00000iiFP0AAMID,Adwords,CO34p00001m4S9EAAUID,2021-06-11T19:21:05Z
MKv4p00000ijDCWAA2ID,Adwords,CO34p00001mtWvoAAEID,2021-07-08T18:34:29Z
MKv4p00000iivDLAAYID,Adwords,CO34p00001mfyf0AAAID,2021-07-02T12:43:03Z
MKv4p00000fxOCcAAMID,Website,CO34p00001idm2mAAAID,2021-01-05T19:34:35Z
MKv4p00000iiJAJAA2ID,Adwords,CO34p00001mcXnaAAEID,2021-06-14T23:24:29Z
MKv4p00000igU9GAAUID,Adwords,CO34p00001kUMZ1AAOID,2021-05-13T13:50:32Z
MKv4p00000jS6u2AACID,Adwords,CO34p00001nhiV1AAIID,2021-09-03T11:11:24Z
MKv4p00000fOTRyAAOID,Website,CO34p00001gmpFbAAIID,2020-11-06T02:30:30Z
MKv4p00000ifwjLAAQID,Website,CO31a00000uzhWMAAYID,2021-05-04T19:27:44Z
MKv1P00000olUpkQAEID,Website,CO31P00001B3ziIQARID,2019-11-29T22:52:57Z
MKv4p00000ige4dAAAID,Website,CO34p00001kV0qRAASID,2021-05-17T07:51:29Z
MKv4p00000ihmvRAAQID,Event,CO31P00001EqXnxQAFID,2021-06-04T15:21:37Z
MKv4p00000ii2uqAAAID,Adwords,CO34p00001gxxyrAAAID,2021-06-08T12:21:12Z
MKv4p00000iiPDQAA2ID,Event,CO34p00001md2OVAAYID,2021-06-17T14:20:12Z
MKv1P00000sAXRZQA4ID,Webinar,CO31a00000cZZFdAAOID,2020-04-15T22:22:38Z
MKv4p00000ihXhKAAUID,Website,CO31a00000miiURAAYID,2021-05-27T20:20:15Z
MKv4p00000huWNjAAMID,Website,CO31a00000w5fd9AAAID,2021-04-26T17:48:22Z
MKv4p00000iiRhvAAEID,Website,CO34p00001gzYY9AAMID,2021-06-18T14:21:25Z
MKv4p00000jPX78AAGID,Website,CO34p00001mucmqAAAID,2021-07-14T04:11:56Z
MKv4p00000ihi7aAAAID,Website,CO34p00001m2Z21AAEID,2021-06-02T17:24:15Z
MKv4p00000d8k8zAAAID,Website,CO34p00001fmf9qAAAID,2020-05-26T20:51:22Z
MKv4p00000iiZGlAAMID,Website,CO34p00001mduKpAAIID,2021-06-22T14:09:05Z
MKv4p00000jQpGkAAKID,Website,CO34p00001mx77sAAAID,2021-07-27T04:26:10Z
MKv4p00000iimaPAAQID,Website,CO34p00001mfGBhAAMID,2021-06-28T21:23:57Z
MKv4p00000hs3ZtAAIID,Website,CO31P000017YH4EQAWID,2021-03-31T17:27:41Z
MKv4p00000ij7eCAAQID,Website,CO34p00001mtA2ZAAUID,2021-07-06T19:33:27Z
MKv4p00000jQnfOAASID,Website,CO34p00001mx1h9AAAID,2021-07-26T15:57:29Z
MKv4p00000jSBaLAAWID,Website,CO34p00001niPbQAAUID,2021-09-07T13:48:19Z
MKv4p00000ihW9dAAEID,Website,CO34p00001m1cUTAAYID,2021-05-27T13:42:34Z
MKv4p00000iiRnKAAUID,Website,CO34p00001mdE3xAAEID,2021-06-18T15:04:21Z
MKv4p00000jRxTnAAKID,Website,CO34p00001ncdIXAAYID,2021-08-29T23:03:12Z
MKv4p00000ifzBnAAIID,Website,CO34p00001kT24WAASID,2021-05-05T20:53:32Z
MKv4p00000ij91bAAAID,Website,CO34p00001mtITGAA2ID,2021-07-07T15:33:45Z
MKv1P00000onyt4QAAID,Website,CO31P000012S2YkQAKID,2020-01-08T16:37:18Z
MKv4p00000ihSqkAAEID,Website,CO34p00001m1BAMAA2ID,2021-05-25T22:09:11Z
MKv4p00000ih0VPAAYID,Website,CO34p00001kVWeLAAWID,2021-05-19T20:02:18Z
MKv4p00000jPYoGAAWID,Website,CO34p00001mv0PWAAYID,2021-07-15T19:36:06Z
MKv4p00000jPZAqAAOID,Website,CO34p00001mv1AFAAYID,2021-07-15T22:23:29Z
MKv4p00000iiZxSAAUID,Website,CO34p00001mdvstAAAID,2021-06-22T17:29:10Z
MKv4p00000gmR8KAAUID,Website,CO34p00001jAjHRAA0ID,2021-01-15T21:41:03Z
MKv4p00000jPRhOAAWID,Website,CO34p00001kDSoCAAWID,2021-07-13T14:17:58Z
MKv4p00000iicleAAAID,Website,CO34p00001meC5eAAEID,2021-06-23T17:35:48Z
MKv4p00000iifSCAAYID,Website,CO31P000016R1DuQAKID,2021-06-24T13:26:47Z
MKv4p00000jQO5LAAWID,Website,CO34p00001mvlbWAAQID,2021-07-20T14:31:49Z
MKv4p00000jPTgYAAWID,Website,CO34p00001muW6nAAEID,2021-07-13T21:57:21Z
MKv1P00000k6qabQAAID,Adwords,CO31P000015MAjEQAWID,2019-04-16T21:32:58Z
MKv4p00000ht6zUAAQID,Adwords,CO34p00001kCQoHAAWID,2021-04-09T16:19:35Z
MKv4p00000hrrxJAAQID,Website,CO34p00001ibzS1AAIID,2021-03-25T20:18:14Z
MKv1P00000rEFTfQAOID,Webinar,CO31P00001DRyZfQALID,2020-04-09T07:00:00Z
MKv4p00000iiIijAAEID,Event,CO34p00001m3y8tAAAID,2021-06-14T18:41:56Z
MKv4p00000gnWgoAAEID,Webinar,CO31P000017878kQAAID,2021-01-21T22:02:33Z
MKv4p00000igSZYAA2ID,Webinar,CO34p00001ia649AAAID,2021-05-12T17:49:49Z
MKv4p00000iiieWAAQID,Webinar,CO34p00001m2Mg4AAEID,2021-06-25T17:52:35Z
MKv4p00000jQO4cAAGID,Webinar,CO34p00001mvldMAAQID,2021-07-20T14:28:16Z
MKv4p00000jQr3kAACID,Webinar,CO34p00001gzlAfAAIID,2021-07-27T16:29:03Z
MKv4p00000jSkypAACID,Webinar,CO31a00000z95NBAAYID,2021-09-15T12:11:06Z
MKv1P00000m01XFQAYID,Website,CO31a00000oXOCSAA4ID,2019-07-15T08:00:00Z
MKv4p00000iisvhAAAID,Website,CO34p00001mfnTXAAYID,2021-07-01T15:39:19Z
MKv4p00000jPuEdAAKID,Webinar,CO34p00001mtWvoAAEID,2021-07-16T18:52:31Z
MKv4p00000jPYHbAAOID,Webinar,CO34p00001kT0VUAA0ID,2021-07-15T16:19:31Z
MKv4p00000ihg5fAAAID,Website,CO34p00001m2M7QAAUID,2021-06-01T17:44:47Z
MKv1P00000qYtYZQA0ID,Website,CO31P000014pRZRQA2ID,2020-02-17T16:19:36Z
MKv4p00000iiYXvAAMID,Adwords,CO34p00001mdpOjAAIID,2021-06-22T01:11:11Z
MKv4p00000hrCs3AAEID,Adwords,CO34p00001iaxh6AAAID,2021-03-17T12:05:36Z
MKv4p00000iiZbvAAEID,Webinar,CO31P000018Cb7jQACID,2021-06-22T16:10:27Z
MKv4p00000ifyjBAAQID,Website,CO34p00001kSdGiAAKID,2021-05-05T17:29:02Z
MKv1P00000nHFa0QAGID,Adwords,CO31P000019PBzjQAGID,2019-09-25T16:24:00Z
MKv1P00000nKXVxQAOID,Adwords,CO31P00001AdFyAQAVID,2019-11-19T22:36:52Z
MKv4p00000f7XSDAA2ID,Adwords,CO34p00001i1UicAAEID,2020-11-04T20:47:24Z
MKv4p00000ihLzEAAUID,Adwords,CO34p00001m0wxXAAQID,2021-05-24T19:35:07Z
MKv1P00000nIPXMQA4ID,Adwords,CO31a00000z9UOZAA2ID,2019-10-17T15:37:31Z
MKv4p00000ihc11AAAID,Adwords,CO34p00001m1uTQAAYID,2021-05-28T20:11:06Z
MKv1P00000m1Jq8QAEID,Website,CO31P000017aKMQQA2ID,2019-08-13T16:31:17Z
MKv4p00000jQRHmAAOID,Adwords,CO34p00001mg2GoAAIID,2021-07-21T19:54:24Z
MKv4p00000ihWWpAAMID,Webinar,CO34p00001kDbljAACID,2021-05-27T16:23:37Z
MKv4p00000foIZPAA2ID,Website,CO34p00001iaCl3AAEID,2021-03-11T15:41:30Z
MKv4p00000ihrOaAAIID,Website,CO34p00001m3YUIAA2ID,2021-06-07T23:20:01Z
MKv4p00000f8SWFAA2ID,Website,CO34p00001i1zITAAYID,2020-11-09T16:20:56Z
MKv4p00000iiikUAAQID,Website,CO34p00001md2s7AAAID,2021-06-25T18:41:27Z
MKv4p00000huWPQAA2ID,Website,CO31a00000hJqQ3AAKID,2021-04-26T17:59:37Z
MKv4p00000ifZ7aAAEID,Website,CO34p00001kShfRAASID,2021-05-03T23:03:27Z
MKv1P00000nImKkQAKID,Website,CO31P000019xaIeQAIID,2019-10-28T15:50:42Z
MKv4p00000jRYgpAAGID,Webinar,CO34p00001m4FCWAA2ID,2021-08-16T18:49:43Z
MKv4p00000jQKPuAAOID,Webinar,CO31a00000xM8pNAASID,2021-07-19T17:58:02Z
MKv4p00000jPRd2AAGID,Webinar,CO34p00001m345AAAQID,2021-07-13T13:48:42Z
MKv4p00000foDDBAA2ID,Webinar,CO34p00001jROktAAGID,2021-03-09T17:28:54Z
MKv1P00000s9XQGQA2ID,Webinar,CO31P000019THSdQAOID,2020-03-24T16:24:37Z
MKv4p00000jQuRcAAKID,Webinar,CO34p00001m1MwjAAEID,2021-07-28T17:25:48Z
MKv4p00000hK4TsAAKID,Webinar,CO34p00001jRByMAAWID,2021-02-16T04:33:48Z
MKv4p00000hsy65AAAID,Webinar,CO34p00001jDmOtAAKID,2021-04-07T15:38:18Z
MKv4p00000ihUXlAAMID,Event,CO34p00001ibH5gAAEID,2021-05-26T18:49:11Z
MKv4p00000jSDLBAA4ID,Webinar,CO31P000018CDwsQAGID,2021-09-07T18:28:02Z
MKv4p00000jR2LOAA0ID,Webinar,CO34p00001mw8PbAAIID,2021-08-02T16:07:37Z
MKv4p00000jRBJiAAOID,Webinar,CO34p00001nAdVwAAKID,2021-08-05T19:22:07Z
MKv4p00000igk3JAAQID,Website,CO34p00001kVR2wAAGID,2021-05-19T06:43:38Z
MKv4p00000ihhlyAAAID,Adwords,CO34p00001m2XdHAAUID,2021-06-02T14:45:24Z
MKv1P00000qZJUNQA4ID,Webinar,CO31P000017aSOLQA2ID,2020-02-25T16:48:26Z
MKv4p00000dAc0qAACID,Webinar,CO31P00001D9rb0QABID,2020-07-06T14:03:36Z
MKv4p00000dAfafAACID,Adwords,CO34p00001fqZQsAAMID,2020-07-08T01:10:07Z
MKv4p00000jSLWgAAOID,Adwords,CO34p00001nj1IeAAIID,2021-09-10T14:07:48Z
MKv4p00000igUTfAAMID,Adwords,CO34p00001kUNQhAAOID,2021-05-13T15:31:31Z
MKv4p00000ifycPAAQID,Adwords,CO34p00001kT07kAACID,2021-05-05T16:50:38Z
MKv4p00000ckvkZAAQID,Adwords,CO34p00001f5Gl8AAEID,2020-07-27T16:44:23Z
MKv4p00000iiwmcAAAID,Website,CO34p00001mg5CvAAIID,2021-07-02T23:53:27Z
MKv1P00000s96xHQAQID,Adwords,CO31P00001DDhC6QALID,2020-03-16T17:54:49Z
MKv4p00000ihnZ1AAIID,Website,CO34p00001m34jlAAAID,2021-06-04T20:14:47Z
MKv4p00000hrHwCAAUID,Webinar,CO34p00001fnZJPAA2ID,2021-04-01T07:00:00Z
MKv4p00000jQqHEAA0ID,Webinar,CO31a00000vaTLGAA2ID,2021-07-27T16:15:23Z
MKv4p00000iiPSfAAMID,Adwords,CO34p00001md2c7AAAID,2021-06-17T14:49:25Z
MKv4p00000jRuhlAACID,Webinar,CO34p00001gzlAfAAIID,2021-08-27T17:27:53Z
MKv4p00000iiIdpAAEID,Website,CO31a00000hlciXAAQID,2021-06-14T17:59:02Z
MKv1P00000nHvPtQAKID,Website,CO31P000019v7HCQAYID,2019-10-14T20:56:56Z
MKv1P00000sAX8aQAGID,Webinar,CO31P000019KkZgQAKID,2020-04-15T20:46:44Z
MKv4p00000jRpEQAA0ID,Webinar,CO34p00001m3VcZAAUID,2021-08-25T15:04:23Z
MKv4p00000jQQWqAAOID,Webinar,CO34p00001mcqKWAAYID,2021-07-21T15:27:03Z
MKv4p00000ig3A4AAIID,Website,CO31a00000rjLqnAAEID,2021-05-07T11:39:52Z
MKv4p00000ijILeAAMID,Website,CO31a00000mjNCvAAMID,2021-07-12T14:55:35Z
MKv4p00000jPXQDAA4ID,Webinar,CO34p00001mgNO8AAMID,2021-07-15T08:03:57Z
MKv4p00000jT6VWAA0ID,Webinar,CO34p00001oRj0NAASID,2021-09-23T23:51:06Z
